Company,Industry,Review Title,Review Text,Rating,Date,Review_ID,Reviewer,Sentiment,Review_Length,Sentiment_Score,Clean_Text,Word_Count,Character_Count
Canva,Software,Essential for digital communication,"Canva has become an essential part of my communication toolbox for work & social media. Easy to use, multiple options on format, and endless templates - it's got everything.",5,"August 3, 2026",6a709a640818e563287dbe9c,Alex,Positive,173,1,canva become essential part communication toolbox work social media easy use multiple options format endless templates got everything,18,133
Canva,Software,Creative,"Creative, tools are easy to use, once you understand th epurpose",5,"August 1, 2026",6a7077d2257d970bb4ba6e8c,Quan,Positive,64,1,creative tools easy use understand th epurpose,7,46
Canva,Software,Excellent Customer Support,"The Canva team was patient, professional, and incredibly helpful throughout my account recovery process. Even though my case was complicated, they guided me every step of the way until I successfully regained ownership of my account. Special thanks to everyone who assisted me. I truly appreciate your dedication and excellent service. Thank you, Canva!",5,"July 25, 2026",6a706159d0be3d67fe4b871b,Jell,Positive,353,1,canva team patient professional incredibly helpful throughout account recovery process even though case complicated guided every step way successfully regained ownership account special thanks everyone assisted truly appreciate dedication excellent service thank canva,33,268
Canva,Software,Unbelievable response time,Unbelievable response time,5,"August 2, 2026",6a704e21da343eb1302b18be,sarahj,Positive,26,1,unbelievable response time,3,26
Canva,Software,I love Canva,I love Canva. I designed two book covers and found the program super fun and creative. The sky is not the limit with Canva. I highly recommend it!,5,"August 2, 2026",6a70326ae1e8e983edfd51a4,D.K.,Positive,146,1,love canva designed two book covers found program super fun creative sky not limit canva highly recommend,17,105
Canva,Software,Review,Good but expensive,5,"August 3, 2026",6a7007d6243640a851fdddb4,Ornales,Positive,18,1,good expensive,2,14
Canva,Software,Great handy user & customer experience,"Great handy, easy to use features with very great customer support.",5,"July 30, 2026",6a6fca3c58a470a24e36fd78,Stockholm Tamil Sangam STS,Positive,67,1,great handy easy use features great customer support,8,52
Canva,Software,"that Canva is a really good place to make slide shows, docs, and other things.","well, i really like Canva but i don't like how you have to have a subscription to do all the good stuff. Like, you only have a couple options of pictures to choose from when you do the free account. I think that you shouldn't have have to pay for more pictures. I'm fine if you have to pay for some stuff, because i know the people making the pictures and running Canva want to be paid, because I would to. I just think that you shouldn't have to pay for everything. I hope this makes cense. But otherwise, I really like Canva.",3,"July 30, 2026",6a6fa3fc5ae8ccfdda778152,Winnchilla,Neutral,527,0,well really like canva don't like subscription good stuff like couple options pictures choose free account think shouldn't pay pictures fine pay stuff know people making pictures running canva want paid would think shouldn't pay everything hope makes cense otherwise really like canva,43,284
Canva,Software,They reached out in a timely manner,They reached out in a timely manner. I was able to get my cards reprinted! Thank you,5,"July 31, 2026",6a6fa282d53880f56fc0e0c3,Jen,Positive,84,1,reached timely manner able get cards reprinted thank,8,52
Canva,Software,The app is very different to use and I…,The app is very different to use and I was unable to add music to my video.,1,"August 2, 2026",6a6f9ee1e5ceac3768d5f60b,Anonymous,Negative,75,-1,app different use unable add music video,7,40
Canva,Software,Absolutely awful,Absolutely awful. Complete waste of time. Nothing worked properly. The AI tool was terrible. The customer service team were pointless,1,"August 2, 2026",6a6f825fc5cb529b52432423,James Gifford,Negative,133,-1,absolutely awful complete waste time nothing worked properly ai tool terrible customer service team pointless,15,109
Canva,Software,Just having fun,It is very fun I mostly use it for just making silly slides so I don't know if you really want my insight!,4,"August 2, 2026",6a6f81867d50ea868738c19a,Mischief,Positive,106,1,fun mostly use making silly slides don't know really want insight,11,65
Canva,Software,I had an issue where I thought I had…,I had an issue where I thought I had ordered books I had designed. Turned out to be notebook with my cover on. Had a prompt response and step by step what I should have done. As a new small business. This is so helpful.,5,"July 30, 2026",6a6f6841c1753c04d3835da6,Ellen,Positive,219,1,issue thought ordered books designed turned notebook cover prompt response step step done new small business helpful,17,116
Canva,Software,Good so far,Hello. The support is very timely and responsive but I'll put off giving a non-neutral review until the refund gets through.,3,"August 1, 2026",6a6f5ed34e792dd611818d3e,A.L.,Neutral,124,0,hello support timely responsive put giving non neutral review refund gets,11,73
Canva,Software,I was able to make a resume from my…,I was able to make a resume from my phone for free using your format also provided for free. Very cool would recommend even if my resume is still shit lol.,5,"August 2, 2026",6a6f5de7b1789e7099006f95,Anonymous,Positive,155,1,able make resume phone free using format also provided free cool would recommend even resume still shit lol,18,107
Canva,Software,Helped me with many design ideas and…,Helped me with many design ideas and projects.,5,"August 2, 2026",6a6f589bad1ed35797af1abe,Rochelle Schlusser,Positive,46,1,helped many design ideas projects,5,33
Canva,Software,Good Customer Service,Roxanne Marie was quick to solve my issues. Thank you for your help!,5,"July 31, 2026",6a6f5442c9f34604feaa3b9e,Gulf Grooves,Positive,68,1,roxanne marie quick solve issues thank help,7,43
Canva,Software,My book is great because of Canva!,"Im writing my book on canva, and it's been great. I've been able to do things that I would not have done on a Google doc. Now even though I had to pay for premium, which I didn't. I still got acces to things I loved and wanted.",5,"July 24, 2026",6a6f4bcf3334c210767b16ca,Skylar,Positive,227,1,im writing book canva great able things would not done google doc even though pay premium didn't still got acces things loved wanted,23,132
